state,year,month,level,name,registeredUsers,source_file
Andaman & Nicobar Islands,2021,2,pincode,744205,1626,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2021\2.json
Andaman & Nicobar Islands,2021,3,district,south andaman,55873,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2021\3.json
Andaman & Nicobar Islands,2021,3,district,north and middle andaman,9263,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2021\3.json
Andaman & Nicobar Islands,2021,3,district,nicobars,1846,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2021\3.json
Andaman & Nicobar Islands,2021,3,pincode,744103,13198,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2021\3.json
Andaman & Nicobar Islands,2021,3,pincode,744105,11480,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2021\3.json
Andaman & Nicobar Islands,2021,3,pincode,744101,10866,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2021\3.json
Andaman & Nicobar Islands,2021,3,pincode,744102,7313,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2021\3.json
Andaman & Nicobar Islands,2021,3,pincode,744202,3543,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2021\3.json
Andaman & Nicobar Islands,2021,3,pincode,744107,3027,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2021\3.json
Andaman & Nicobar Islands,2021,3,pincode,744104,2777,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2021\3.json
Andaman & Nicobar Islands,2021,3,pincode,744112,2250,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2021\3.json
Andaman & Nicobar Islands,2021,3,pincode,744211,2055,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2021\3.json
Andaman & Nicobar Islands,2021,3,pincode,744205,1771,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2021\3.json
Andaman & Nicobar Islands,2021,4,district,south andaman,59807,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2021\4.json
Andaman & Nicobar Islands,2021,4,district,north and middle andaman,10002,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2021\4.json
Andaman & Nicobar Islands,2021,4,district,nicobars,1971,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2021\4.json
Andaman & Nicobar Islands,2021,4,pincode,744103,14127,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2021\4.json
Andaman & Nicobar Islands,2021,4,pincode,744105,12300,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2021\4.json
Andaman & Nicobar Islands,2021,4,pincode,744101,11623,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2021\4.json
Andaman & Nicobar Islands,2021,4,pincode,744102,7813,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2021\4.json
Andaman & Nicobar Islands,2021,4,pincode,744202,3815,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2021\4.json
Andaman & Nicobar Islands,2021,4,pincode,744107,3247,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2021\4.json
Andaman & Nicobar Islands,2021,4,pincode,744104,2962,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2021\4.json
Andaman & Nicobar Islands,2021,4,pincode,744112,2411,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2021\4.json
Andaman & Nicobar Islands,2021,4,pincode,744211,2200,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2021\4.json
Andaman & Nicobar Islands,2021,4,pincode,744205,1902,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2021\4.json
Andaman & Nicobar Islands,2022,1,district,south andaman,63487,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2022\1.json
Andaman & Nicobar Islands,2022,1,district,north and middle andaman,10720,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2022\1.json
Andaman & Nicobar Islands,2022,1,district,nicobars,2081,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2022\1.json
Andaman & Nicobar Islands,2022,1,pincode,744103,15011,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2022\1.json
Andaman & Nicobar Islands,2022,1,pincode,744105,13070,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2022\1.json
Andaman & Nicobar Islands,2022,1,pincode,744101,12300,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2022\1.json
Andaman & Nicobar Islands,2022,1,pincode,744102,8271,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2022\1.json
Andaman & Nicobar Islands,2022,1,pincode,744202,4107,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2022\1.json
Andaman & Nicobar Islands,2022,1,pincode,744107,3455,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2022\1.json
Andaman & Nicobar Islands,2022,1,pincode,744104,3146,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2022\1.json
Andaman & Nicobar Islands,2022,1,pincode,744112,2552,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2022\1.json
Andaman & Nicobar Islands,2022,1,pincode,744211,2344,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2022\1.json
Andaman & Nicobar Islands,2022,1,pincode,744205,2034,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2022\1.json
Andaman & Nicobar Islands,2022,2,district,south andaman,66959,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2022\2.json
Andaman & Nicobar Islands,2022,2,district,north and middle andaman,11379,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2022\2.json
Andaman & Nicobar Islands,2022,2,district,nicobars,2192,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2022\2.json
Andaman & Nicobar Islands,2022,2,pincode,744103,15799,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2022\2.json
Andaman & Nicobar Islands,2022,2,pincode,744105,13791,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2022\2.json
Andaman & Nicobar Islands,2022,2,pincode,744101,12947,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2022\2.json
Andaman & Nicobar Islands,2022,2,pincode,744102,8709,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2022\2.json
Andaman & Nicobar Islands,2022,2,pincode,744202,4361,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2022\2.json
Andaman & Nicobar Islands,2022,2,pincode,744107,3674,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2022\2.json
Andaman & Nicobar Islands,2022,2,pincode,744104,3319,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2022\2.json
Andaman & Nicobar Islands,2022,2,pincode,744112,2700,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2022\2.json
Andaman & Nicobar Islands,2022,2,pincode,744211,2471,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2022\2.json
Andaman & Nicobar Islands,2022,2,pincode,744205,2162,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2022\2.json
Andaman & Nicobar Islands,2022,3,district,south andaman,70445,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2022\3.json
Andaman & Nicobar Islands,2022,3,district,north and middle andaman,11897,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2022\3.json
Andaman & Nicobar Islands,2022,3,district,nicobars,2300,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2022\3.json
Andaman & Nicobar Islands,2022,3,pincode,744103,16666,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2022\3.json
Andaman & Nicobar Islands,2022,3,pincode,744105,14503,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2022\3.json
Andaman & Nicobar Islands,2022,3,pincode,744101,13649,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2022\3.json
Andaman & Nicobar Islands,2022,3,pincode,744102,9148,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2022\3.json
Andaman & Nicobar Islands,2022,3,pincode,744202,4572,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2022\3.json
Andaman & Nicobar Islands,2022,3,pincode,744107,3868,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2022\3.json
Andaman & Nicobar Islands,2022,3,pincode,744104,3493,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2022\3.json
Andaman & Nicobar Islands,2022,3,pincode,744112,2837,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2022\3.json
Andaman & Nicobar Islands,2022,3,pincode,744211,2577,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2022\3.json
Andaman & Nicobar Islands,2022,3,pincode,744205,2268,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2022\3.json
Andaman & Nicobar Islands,2022,4,district,south andaman,73692,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2022\4.json
Andaman & Nicobar Islands,2022,4,district,north and middle andaman,12361,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2022\4.json
Andaman & Nicobar Islands,2022,4,district,nicobars,2389,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2022\4.json
Andaman & Nicobar Islands,2022,4,pincode,744103,17406,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2022\4.json
Andaman & Nicobar Islands,2022,4,pincode,744105,15185,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2022\4.json
Andaman & Nicobar Islands,2022,4,pincode,744101,14337,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2022\4.json
Andaman & Nicobar Islands,2022,4,pincode,744102,9591,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2022\4.json
Andaman & Nicobar Islands,2022,4,pincode,744202,4760,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2022\4.json
Andaman & Nicobar Islands,2022,4,pincode,744107,4051,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2022\4.json
Andaman & Nicobar Islands,2022,4,pincode,744104,3647,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2022\4.json
Andaman & Nicobar Islands,2022,4,pincode,744112,2975,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2022\4.json
Andaman & Nicobar Islands,2022,4,pincode,744211,2679,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2022\4.json
Andaman & Nicobar Islands,2022,4,pincode,744205,2358,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2022\4.json
Andaman & Nicobar Islands,2023,1,district,south andaman,77052,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2023\1.json
Andaman & Nicobar Islands,2023,1,district,north and middle andaman,12941,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2023\1.json
Andaman & Nicobar Islands,2023,1,district,nicobars,2491,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2023\1.json
Andaman & Nicobar Islands,2023,1,pincode,744103,18209,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2023\1.json
Andaman & Nicobar Islands,2023,1,pincode,744105,15848,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2023\1.json
Andaman & Nicobar Islands,2023,1,pincode,744101,15006,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2023\1.json
Andaman & Nicobar Islands,2023,1,pincode,744102,10033,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2023\1.json
Andaman & Nicobar Islands,2023,1,pincode,744202,4993,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2023\1.json
Andaman & Nicobar Islands,2023,1,pincode,744107,4239,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2023\1.json
Andaman & Nicobar Islands,2023,1,pincode,744104,3795,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2023\1.json
Andaman & Nicobar Islands,2023,1,pincode,744112,3141,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2023\1.json
Andaman & Nicobar Islands,2023,1,pincode,744211,2792,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2023\1.json
Andaman & Nicobar Islands,2023,1,pincode,744205,2480,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2023\1.json
Andaman & Nicobar Islands,2023,2,district,south andaman,80112,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2023\2.json
Andaman & Nicobar Islands,2023,2,district,north and middle andaman,13600,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2023\2.json
Andaman & Nicobar Islands,2023,2,district,nicobars,2617,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2023\2.json
Andaman & Nicobar Islands,2023,2,pincode,744103,18944,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2023\2.json
Andaman & Nicobar Islands,2023,2,pincode,744105,16488,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2023\2.json
Andaman & Nicobar Islands,2023,2,pincode,744101,15562,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2023\2.json
Andaman & Nicobar Islands,2023,2,pincode,744102,10387,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2023\2.json
Andaman & Nicobar Islands,2023,2,pincode,744202,5239,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2023\2.json
Andaman & Nicobar Islands,2023,2,pincode,744107,4425,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2023\2.json
Andaman & Nicobar Islands,2023,2,pincode,744104,3937,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2023\2.json
Andaman & Nicobar Islands,2023,2,pincode,744112,3261,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2023\2.json
Andaman & Nicobar Islands,2023,2,pincode,744211,2917,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2023\2.json
Andaman & Nicobar Islands,2023,2,pincode,744205,2605,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2023\2.json
Andaman & Nicobar Islands,2023,3,district,south andaman,83305,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2023\3.json
Andaman & Nicobar Islands,2023,3,district,north and middle andaman,14216,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2023\3.json
Andaman & Nicobar Islands,2023,3,district,nicobars,2734,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2023\3.json
Andaman & Nicobar Islands,2023,3,pincode,744103,19673,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2023\3.json
Andaman & Nicobar Islands,2023,3,pincode,744105,17171,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2023\3.json
Andaman & Nicobar Islands,2023,3,pincode,744101,16188,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2023\3.json
Andaman & Nicobar Islands,2023,3,pincode,744102,10799,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2023\3.json
Andaman & Nicobar Islands,2023,3,pincode,744202,5480,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2023\3.json
Andaman & Nicobar Islands,2023,3,pincode,744107,4591,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2023\3.json
Andaman & Nicobar Islands,2023,3,pincode,744104,4082,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2023\3.json
Andaman & Nicobar Islands,2023,3,pincode,744112,3382,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2023\3.json
Andaman & Nicobar Islands,2023,3,pincode,744211,3033,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2023\3.json
Andaman & Nicobar Islands,2023,3,pincode,744205,2716,C:\Phonepe_data\pulse\data\top\user\country\india\state\andaman-&-nicobar-islands\2023\3.json
